HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.435416666667,39.2770833333328
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","1","0","1",0.03333333333330,112.49999999985344,-106.402083333334,39.2770833333328
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","2","0","2",0.03922588984322,112.49999999985344,-106.397916666667,39.2729166666661
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","3","0","3",0.05589255650990,112.50000000000000,-106.38125,39.2729166666661
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","4","0","4",0.07357022603952,157.50000000000000,-106.368750000001,39.2604166666662
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","5","0","5",0.07773689270623,202.50000000002439,-106.368750000001,39.2562499999994
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","6","0","6",0.08952200572598,202.50000000002439,-106.377083333334,39.2479166666661
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","7","0","7",0.09368867239265,157.49999999995114,-106.377083333334,39.2437499999995
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","8","0","8",0.09958122890252,157.49999999995114,-106.372916666667,39.2395833333328
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","9","0","9",0.10791456223589,202.50000000004883,-106.372916666667,39.2312499999995
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","10","0","10",0.11380711874576,180.00000000004886,-106.377083333334,39.2270833333328
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","11","0","11",0.11969967525564,179.99999999985346,-106.372916666667,39.2229166666661
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","12","0","12",0.12559223176556,179.99999999980460,-106.377083333334,39.2187499999994
"70589007","70589079","70814357",12.60,3192.5,20.3,49.69,93.7,"0",0.302,"2","3","7","7120560220","13","0","13",0.13148478827543,134.99999999990229,-106.372916666667,39.2145833333328
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","0","0","0",0.00000000000000,225.00000000058623,-106.335416666667,39.2645833333328
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","1","0","1",0.00589255650988,247.50000000029308,-106.339583333334,39.2604166666662
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","2","0","2",0.01005922317653,225.00000000000000,-106.343750000001,39.2604166666662
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","3","0","3",0.01422588984324,202.50000000004883,-106.343750000001,39.2562499999994
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","4","0","4",0.02011844635311,202.50000000004883,-106.347916666667,39.2520833333328
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","5","0","5",0.02845177968643,202.50000000004883,-106.347916666667,39.2437499999995
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","6","0","6",0.03434433619631,202.50000000004883,-106.352083333334,39.2395833333328
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","7","0","7",0.03851100286297,202.49999999980457,-106.352083333334,39.2354166666662
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","8","0","8",0.04440355937287,202.49999999980457,-106.35625,39.2312499999995
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","9","0","9",0.05690355937289,157.50000000000000,-106.35625,39.2187499999994
"70589008","70589260","70814357",6.53,3191.5,32.9,11.30,272.9,"0",0.718,"3","2","7","7120560100","10","0","10",0.06279611588275,135.00000000000000,-106.352083333334,39.2145833333328
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","0","0","0",0.00000000000000,270.00000000000000,-106.295833333334,39.2395833333328
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","1","0","1",0.01874999999997,247.49999999999997,-106.314583333334,39.2395833333328
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","2","0","2",0.03642766952966,247.49999999999997,-106.327083333334,39.2270833333328
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","3","0","3",0.05309433619632,247.49999999999997,-106.343750000001,39.2270833333328
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","4","0","4",0.05898689270620,202.49999999999997,-106.347916666667,39.2229166666661
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","5","0","5",0.06315355937291,202.50000000004883,-106.347916666667,39.2187499999994
"70589009","70589260","70814357",6.44,3191.5,13.2,27.43,27.4,"0",0.081,"1","3","8","7120560100","6","0","6",0.06904611588278,225.00000000009771,-106.352083333334,39.2145833333328
